Code;Year;deaths_allagesex;ratedeaths_allagesex;popimprovedsan;popnoimprovedsan;electricity_acc;privhealthexp_gdp;pubhealthexp_gdp;tothealthexp_gdp;pcexp_health_2011ppa;political_regime;humanrs;avgtotyears_school_adults;terrorism_pcent;terrorism_fatalities;Improved.water.source....of.population.with.access.;popimprovedwatersource;popwithoutimprovedwatersource;Entity
SYR;2001;13.61038611;0.080041892;14972841;1794058;NA;2.742183999;2.173051471;4.91523547;160.5678946;1;-0.751292951;4.8;NA;NA;87.8;14721337;2045562;Syria
SYR;2002;68.05193262;0.389985282;15362023;1725878;NA;2.680220366;2.262242934;4.9424633;172.7257378;1;-0.691404891;4.7;NA;NA;88;15037353;2050548;Syria
SYR;2003;54.44154383;0.303454115;15760816;1654450;NA;2.647733492;2.468338168;5.11607166;187.3624234;1;-0.688682002;5.1;NA;NA;88.2;15360265;2055001;Syria
SYR;2004;7.402596499;0.040081639;16221847;1584791;NA;2.330192572;2.148408978;4.47860155;176.5084143;1;-0.71282749;5.4;0.006930214;4;88.5;15758875;2047763;Syria
SYR;2005;23.81817577;0.122950846;16776158;1518453;NA;2.034137505;2.075568445;4.10970595;173.13662;1;-0.75928417;5.8;NA;NA;88.7;16227320;2067291;Syria
SYR;2006;685.5191234;3.306017538;17458524;1456453;NA;1.944012529;1.833546841;3.77755937;169.1224833;1;-0.873413016;6.2;0.008263464;5;88.9;16815415;2099562;Syria
SYR;2007;340.2596115;1.579726884;18238877;1393929;NA;1.932681753;1.789651297;3.72233305;172.8718723;1;-1.05778989;6.5;NA;NA;89.1;17492830;2139976;Syria
SYR;2008;137.0908774;0.626656821;19004289;1321154;NA;1.801150787;1.596476703;3.39762749;162.8132736;1;-1.313818139;6.3;0.028001306;18;89.3;18150621;2174822;Syria
SYR;2009;44.20778908;0.197575465;19575399;1249494;NA;1.915093978;1.631376352;3.54647033;177.4848733;1;-1.398981837;6.6;NA;NA;89.5;18638279;2186614;Syria
SYR;2010;6.805193039;0.029927589;19883817;1135017;NA;1.769281585;1.507165795;3.27644738;171.9040952;1;-1.522414657;6.3;NA;NA;89.7;18853894;2164940;Syria
SYR;2011;11337.80678;50.24166896;19862521;1001472;NA;1.725375456;1.507165794;3.23254125;188.1461771;1;-2.422255188;6.3;0.207494692;163;89.9;18756730;2107263;Syria
SYR;2012;60958.68303;285.9467074;19542611;878090;NA;1.747438808;1.507165792;3.2546046;163.2491328;1;-2.547161779;6.3;0.682620441;877;90.1;18399052;2021649;Syria
SYR;2013;50783.3487;255.2180809;18957348;851793;NA;1.747365285;1.507165795;3.25453108;270.7127486;0;-2.581331071;6.3;1.320298557;1568;90.1;17848036;1961105;Syria
SYR;2014;73538.91902;389.6574431;18377357;825733;NA;1.747365285;1.507165795;3.25453108;375.8753369;0;-2.600253879;5.6;2.310077078;3312;90.1;17301984;1901106;Syria
SYR;2015;55169.91292;304.4732353;17929383;805604;NA;NA;NA;NA;NA;0;-2.590471191;5.1;3.125243803;3924;90.1;16880223;1854764;Syria
SYR;2016;55472.16964;308.409636;NA;NA;NA;NA;NA;NA;NA;0;-2.54659679;5.1;2.210260707;2810;NA;NA;NA;Syria
SYR;2017;41378.34528;228.2163329;NA;NA;NA;NA;NA;NA;NA;0;-2.558582937;5.1;1.771247131;2026;NA;NA;NA;Syria
SYR;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Syria
TUN;1995;6.999999996;0.075465254;7090673;2023302;88.7;2.964698904;2.894339986;5.85903889;279.100483;1;-0.658285845;4.1;0.014495641;7;86.5;7883588;1230387;Tunisia
TUN;1996;0;0;7275245;1980792;90.4;2.4434015;2.9873341;5.4307356;277.9052082;1;-0.601156917;4.3;NA;NA;87.2;8071264;1184773;Tunisia
TUN;1997;0;0;7451017;1933135;92;2.438434058;2.699827512;5.13826157;253.3480894;1;-0.742649283;4.4;NA;NA;87.9;8248670;1135482;Tunisia
TUN;1998;0;0;7628014;1871381;93.2;2.478748978;2.919304872;5.39805385;278.4915425;1;-0.68564372;4.6;NA;NA;88.6;8416464;1082931;Tunisia
TUN;1999;0;0;7788635;1815107;94.2;2.526493648;2.898708402;5.42520205;298.1065488;1;-0.558799559;4.7;NA;NA;89.2;8566538;1037204;Tunisia
TUN;2000;5.000000005;0.050496608;7943642;1755555;94.8;2.434295428;2.961609952;5.39590538;314.4002448;1;-0.563920308;4.9;0.009854203;5;89.9;8719578;979619;Tunisia
TUN;2001;3.000000005;0.029985441;8092775;1692926;97.3;2.456275861;2.834447949;5.29072381;325.6513658;1;-0.48806207;5.1;0.005895216;3;90.5;8856059;929642;Tunisia
TUN;2002;22.00000013;0.217739337;8226848;1637478;97.8;2.51792163;2.80141766;5.31933929;335.4542534;1;-0.342351362;5.2;0.04100455;21;91.1;8986401;877925;Tunisia
TUN;2003;0;0;8369209;1570469;98.4;2.524375513;2.833405347;5.35778086;360.4055586;1;-0.343656832;5.4;NA;NA;91.8;9124624;815054;Tunisia
TUN;2004;0;0;8514961;1502640;99;2.711699302;2.913685908;5.62538521;407.4493632;1;-0.324300488;5.6;NA;NA;92.4;9256263;761338;Tunisia
TUN;2005;0;0;8647725;1454757;99.3;2.700992462;2.866036298;5.56702876;428.455246;1;-0.300525476;5.8;NA;NA;92.9;9385206;717276;Tunisia
TUN;2006;1.999999998;0.01911564;8799265;1396871;99.4;2.689278512;2.955066218;5.64434473;468.6846607;1;-0.329330911;5.9;NA;NA;93.5;9533387;662749;Tunisia
TUN;2007;25.9999995;0.246487404;8959336;1338751;99.4;2.68952264;2.95239633;5.64191897;505.8487962;1;-0.308178007;6.1;0.0261709;14;94.1;9690500;607587;Tunisia
TUN;2008;0;0;9127234;1280102;99.4;2.586739302;3.041912298;5.6286516;533.2615084;1;-0.332424238;6.3;0;0;94.7;9855747;551589;Tunisia
TUN;2009;0;0;9290779;1231055;99.5;2.676668014;3.507378856;6.18404687;604.9958304;1;-0.286929307;6.4;NA;NA;95.2;10016786;505048;Tunisia
TUN;2010;0;0;9469539;1170392;99.5;2.714393177;3.829212473;6.54360565;656.1064964;1;-0.253288796;6.7;NA;NA;95.8;10193054;446877;Tunisia
TUN;2011;19.99999989;0.183459407;9642274;1119193;99.5;2.987417258;4.167224012;7.15464127;725.3194861;1;-0.100358054;6.9;0.006879358;4;96.3;10363293;398174;Tunisia
TUN;2012;9.000000012;0.08185673;9830661;1056007;99.5;3.020832284;4.157872526;7.17870481;766.0400576;2;0.02989253;6.8;0.006782761;4;96.9;10549181;337487;Tunisia
TUN;2013;84.99999297;0.766434294;10012233;1002325;99.7;3.035041446;4.229623294;7.26466474;797.4940165;2;0.043214494;6.8;0.041351452;25;97.3;10717165;297393;Tunisia
TUN;2014;91.99999787;0.822474067;10207820;936088;99.8;3.035041445;3.968816495;7.00385794;785.3174908;2;0.195484195;6.9;0.069417269;43;97.7;10887598;256310;Tunisia
TUN;2015;99.99999927;0.88669871;10326673;946988;100;NA;NA;NA;NA;2;0.206261789;7;0.16226033;103;97.7;11014367;259294;Tunisia
TUN;2016;118.0000012;1.038424737;NA;NA;100;NA;NA;NA;NA;2;0.072653791;7.1;0.109414424;71;NA;NA;NA;Tunisia
TUN;2017;25.0000005;0.218489776;NA;NA;NA;NA;NA;NA;NA;3;0.101200869;7.2;0.00754555;5;NA;NA;NA;Tunisia
TUN;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;Tunisia
TUR;1995;3301.00013;5.30757336;50005856;8480525;91.91989899;0.744059705;1.76287716;2.5070327;180.1697172;2;-2.162778861;4.8;0.050345067;189;89.2;52169852;6316529;Turkey
TUR;1996;3416.999965;5.426745834;51103959;8319249;92.52307892;0.895235636;2.007166944;2.90240258;224.5329305;2;-2.099733048;5;0.031736733;117;89.9;53421464;6001744;Turkey
TUR;1997;2351.99997;3.691005376;52282584;8089915;93.11096191;0.889545127;2.244024053;3.13356918;261.6142575;2;-2.001990825;5.1;0.016528149;60;90.6;54697484;5675015;Turkey
TUR;1998;1979.999984;3.071148582;53418073;7911517;93.68048859;1.00877242;2.5846704;3.59344282;309.8100735;2;-1.887571973;5.3;0.01033545;37;91.2;55932586;5397004;Turkey
TUR;1999;1282.000007;1.966010835;54563698;7723628;94.22860718;1.852433737;2.913115705;4.76552076;392.1723508;2;-1.809325092;5.4;0.034437948;127;91.9;57242053;5045273;Turkey
TUR;2000;133;0.201670018;55714547;7525574;94.75376892;1.834745233;3.114239647;4.94898488;457.3082041;2;-1.511959878;5.5;0.003576138;12;92.6;58560352;4679769;Turkey
TUR;2001;97.99999996;0.146920735;56873646;7317828;95.26052094;1.647628344;3.512553806;5.16018215;447.8054825;2;-1.449891014;5.6;0.005178162;17;93.2;59826454;4365020;Turkey
TUR;2002;25;0.037060534;58042461;7100593;95.75492859;1.570435215;3.786278215;5.35671343;467.3660346;2;-1.269016634;5.7;0;0;93.8;61104185;4038869;Turkey
TUR;2003;146.0000004;0.214010249;59278965;6806838;96.24304962;1.498964372;3.839653198;5.33861757;473.2009522;2;-0.984657025;5.8;0.020794951;67;94.5;62451084;3634719;Turkey
TUR;2004;217.9999977;0.31593062;60374077;6633778;96.7309494;1.544094892;3.826071088;5.37016598;549.4821907;2;-0.949882366;5.9;0.007851814;25;95.1;63724470;3283385;Turkey
TUR;2005;399.9999991;0.573027683;61520486;6382920;97.2246933;1.752418662;3.696382908;5.44880157;624.678162;2;-1.046166694;6;0.010845529;35;95.7;64983560;2919846;Turkey
TUR;2006;269.0000006;0.3808435;62643462;6119943;97.73033905;1.839816592;3.971039668;5.81085626;754.3843556;2;-1.022936053;6.1;0.014110493;46;96.3;66219159;2544246;Turkey
TUR;2007;484.9999988;0.678336016;63751109;5846172;98.26985168;1.941937705;4.095218575;6.03715628;843.8723304;2;-1.06937393;6.2;0.007628728;25;96.9;67439765;2157516;Turkey
TUR;2008;472.999997;0.65324963;64804829;5635203;98.80690002;1.639078233;4.435295202;6.07447864;918.1520218;2;-1.04554343;6.3;0.012637824;42;97.5;68679031;1761001;Turkey
TUR;2009;143.9999999;0.196341968;65988746;5350439;99.31074524;1.156989233;4.922531997;6.07952123;887.1278836;2;-0.968415578;6.5;0.005143919;18;98;69912401;1426784;Turkey
TUR;2010;217.0000028;0.292069003;67191703;5135211;100;1.200947171;4.412270439;5.61321761;904.0944718;2;-0.803029352;6.7;0.003611904;13;98.6;71314337;1012577;Turkey
TUR;2011;449.9999958;0.598030178;68491022;4918433;99.91078186;1.080978404;4.205859804;5.28676115;941.3757883;2;-0.819673072;7.2;0.006816594;25;99.1;72748770;660685;Turkey
TUR;2012;991.9999971;1.302372452;69871965;4697902;99.98565674;1.08724;4.1491433;5.2363833;948.7019637;2;-0.861496928;7.5;0.066075837;247;99.5;74197018;372849;Turkey
TUR;2013;1309.000224;1.698543115;71315880;4471453;99.99925232;1.158816091;4.225639909;5.384456;1006.957059;1;-1.028613755;7.7;0.021605291;83;99.8;75635758;151575;Turkey
TUR;2014;1070.000239;1.373000995;72793943;4236685;100;1.221180521;4.193778969;5.41495949;1036.465294;1;-1.142141727;7.6;0.009881586;39;100;77030628;0;Turkey
TUR;2015;1542.99998;1.958547144;74279627;3991845;100;NA;NA;NA;NA;1;-1.392310541;7.8;0.123307154;490;100;78271472;0;Turkey
TUR;2016;2548.000042;3.19971361;NA;NA;100;NA;NA;NA;NA;1;-1.562562394;8;0.252149016;1006;NA;NA;NA;Turkey
TUR;2017;2966.000791;3.686449019;NA;NA;NA;NA;NA;NA;NA;1;-1.62047259;8;0.055183575;222;NA;NA;NA;Turkey
TUR;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;Turkey
ZAF;1995;104.9999989;0.255123008;22287624;19139186;65.49101257;4.856083852;3.427740438;8.28382429;554.9268133;2;-1.49479827;8.2;0.031827052;105;84;34798520;6628290;South Africa
ZAF;1996;82.00000046;0.194860063;23004568;19205648;57.6;4.631183514;3.840620476;8.47180399;591.5417685;3;-1.357664297;8.3;0.022177477;82;84.5;35667633;6542583;South Africa
ZAF;1997;62.99999905;0.146462411;23649750;19271756;67.88779449;4.833903887;3.754993833;8.58889772;615.4712441;3;-1.242986614;8.4;0.005475234;23;85;36483280;6438226;South Africa
ZAF;1998;88.99999959;0.202576639;24319889;19264141;64.9;4.900755985;3.584417155;8.48517314;608.3185843;3;-1.147039647;8.5;0.002818142;13;85.5;37264346;6319684;South Africa
ZAF;1999;48.00000228;0.107097536;24992057;19241673;70.21115875;5.087318507;3.418376453;8.50569496;624.6705718;3;-0.864694683;8.7;0.000792578;4;86;38041008;6192722;South Africa
ZAF;2000;45.99999934;0.100804925;25681002;19215854;71.33917999;4.777653791;3.290839079;8.06849287;622.1722577;3;-0.698999597;8.8;0.003171549;18;86.5;38835780;6061076;South Africa
ZAF;2001;15.99999991;0.034504359;26190878;19122059;70.2;4.984014713;3.330803407;8.31481812;663.4031829;3;-0.679423158;7.5;NA;NA;87;39422255;5890682;South Africa
ZAF;2002;18.99999999;0.040393348;26825457;19030025;77.1;4.853794435;3.231917455;8.08571189;669.0910421;3;-0.601339833;8.5;0.000156082;1;87.4;40077692;5777791;South Africa
ZAF;2003;23.00000036;0.048287213;27479571;18938623;78.8;4.919353449;3.337994791;8.25734824;706.7942394;3;-0.557015569;8.8;NA;NA;87.9;40801592;5616601;South Africa
ZAF;2004;33.99999999;0.070586416;28107017;18894684;80.9;4.708581399;3.218086131;7.92666753;718.2559224;3;-0.516970101;8.8;NA;NA;88.4;41549504;5452197;South Africa
ZAF;2005;11.00000013;0.022604599;28754429;18852241;80.9;4.452663357;3.315898573;7.76856193;754.0726836;3;-0.570291746;8.9;NA;NA;88.9;42322330;5284340;South Africa
ZAF;2006;9.000000007;0.018319782;29470855;18762950;80.7;4.206860935;3.360932915;7.56779385;788.4361067;3;-0.657484701;9;NA;NA;89.4;43121021;5112783;South Africa
ZAF;2007;8.999999991;0.018155843;30161332;18722513;82;4.134530333;3.398527237;7.53305757;837.5210572;2;-0.79733336;9.1;0.00013399;1;89.8;43897693;4986152;South Africa
ZAF;2008;35.00000037;0.070004204;30874368;18683205;81.9;4.151599178;3.595345502;7.74694468;894.4260588;3;-0.755957702;9.7;0;0;90.3;44750489;4807085;South Africa
ZAF;2009;29.00000001;0.057518804;31610906;18644907;82.7;4.43888906;3.94739833;8.38628739;948.4722572;3;-0.732461851;10.1;NA;NA;90.7;45582022;4673791;South Africa
ZAF;2010;22.99999999;0.045220759;32371940;18607493;82.9;4.514106215;3.990053885;8.5041601;990.9096933;3;-0.717413518;10;NA;NA;91.1;46442263;4537169;South Africa
ZAF;2011;23.00000008;0.044793796;33158510;18570835;84.7;4.479543636;4.134083494;8.61362713;1044.833592;3;-0.726485312;9.9;NA;NA;91.6;47384080;4345265;South Africa
ZAF;2012;170.0000012;0.327674441;33971715;18534800;85.3;4.518221204;4.276293506;8.79451471;1097.427426;3;-0.81886387;9.8;0.000836018;5;92;48305994;4200521;South Africa
ZAF;2013;70.99999918;0.135313678;34812707;18499249;85.4;4.570658005;4.204760905;8.77541891;1123.628044;2;-0.787389524;9.9;0.00035458;2;92.4;49260247;4051709;South Africa
ZAF;2014;104.0000004;0.19585249;35628551;18518183;86;4.55371583;4.24326873;8.79698456;1148.372498;2;-0.781815733;10;0.001673219;9;92.8;50248170;3898565;South Africa
ZAF;2015;142.9999984;0.266156867;36527953;18484024;85.5;NA;NA;NA;NA;2;-0.90036766;10.1;0.000949227;5;93.2;51271162;3740814;South Africa
ZAF;2016;84.9999996;0.156434926;NA;NA;84.2;NA;NA;NA;NA;2;-1.001175382;10.1;0.004090416;21;NA;NA;NA;South Africa
ZAF;2017;63.99999983;0.116463456;NA;NA;NA;NA;NA;NA;NA;2;-1.061342789;10.1;0.004417635;21;NA;NA;NA;South Africa
ZAF;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;South Africa
